,Style_Color,ds,y
69168,DTAN1910BG-BG,2017-12-21,72
69169,DTAN1910BS-BS,2017-12-21,12
69170,DTAN1910RG-ARG,2017-12-21,24
69171,DTAN1911RG-ARG,2017-12-21,12
69172,DTAN1930GD-GD,2017-12-21,36
69173,DTAN1930SV-SV,2016-02-01,12
69174,DTAN1930SV-SV,2017-12-21,72
69175,DTAN1972WS-WS,2016-01-04,12
69176,DTAN1972WS-WS,2017-12-21,72
69177,DTAN1997WG-WG,2016-03-04,24
69178,DTAN1997WG-WG,2016-01-05,12
69179,DTAN1997WG-WG,2016-02-05,24
69180,DTAN1997WS-WS,2016-03-04,12
69181,DTAN1997WS-WS,2016-02-01,12
69182,DTAN1997WS-WS,2016-01-05,12
69183,DTAN1997WS-WS,2016-02-05,12
69184,DTAN2001WG-WG,2016-01-08,60
69185,DTAN2001WG-WG,2017-12-21,60
69186,DTAN2001WG-WG,2016-02-02,36
69187,DTAN2001WS-WS,2016-02-01,48
69188,DTAN2001WS-WS,2016-02-02,24
69189,DTAN2019WG-BL,2016-09-06,35
69190,DTAN2019WG-CHAM,2016-01-04,12
69191,DTAN2019WG-HEM,2016-01-04,12
69192,DTAN2019WG-RED,2016-09-06,23
69193,DTAN2047MATTEGOLD,2016-08-15,120
69194,DTAN2047XMG,2016-01-28,120
69195,DTAN2058GD-CHATHAM,2016-07-28,120
69196,DTAN2058GD-CHATHAM,2016-09-27,120
69197,DTAN2058GD-GD,2016-07-15,120
69198,DTAN2058GD-GD,2016-09-27,120
69199,DTAN2058GD-GD,2017-08-29,96
69200,DTAN2058SV-CHATHAM,2016-09-27,120
69201,DTAN2058SV-SV,2016-09-27,120
69202,DTAN2058SV-SV,2017-08-29,120
69203,DTAN207G/H,2016-09-06,4
69204,DTAN2088CP-PTN,2016-01-13,12
69205,DTAN2088CP-PTN,2016-03-23,12
69206,DTAN2088CP-PTN,2017-12-21,96
69207,DTAN2088RH-RH,2016-01-27,24
69208,DTAN2088RH-RH,2016-01-13,12
69209,DTAN2088RH-RH,2016-02-01,48
69210,DTAN2088RH-RH,2017-12-21,84
69211,DTAN2088RSG-RSG,2016-01-06,36
69212,DTAN2088RSG-RSG,2017-12-21,96
69213,DTAN2089CP-PTN,2016-05-10,12
69214,DTAN2089CP-PTN,2016-11-18,24
69215,DTAN2089GD-GD,2016-02-22,24
69216,DTAN2089GD-GD,2016-12-06,60
69217,DTAN2089RH-RH,2016-02-22,24
69218,DTAN2089RH-RH,2016-11-18,12
69219,DTAN2089RSG-RSG,2016-11-18,36
69220,DTAN2089RSG-RSG,2016-06-21,12
69221,DTAN2089RSG-RSG,2016-11-29,48
69222,DTAN2090CP-PTN,2017-02-06,24
69223,DTAN2090CP-PTN,2016-03-30,12
69224,DTAN2090CP-PTN,2017-12-21,36
69225,DTAN2090RH-RH,2016-07-14,12
69226,DTAN2090RH-RH,2016-03-11,24
69227,DTAN2090RH-RH,2017-12-21,84
69228,DTAN2090RSG-RSG,2016-07-14,24
69229,DTAN2090RSG-RSG,2016-03-11,36
69230,DTAN2090RSG-RSG,2016-03-30,12
69231,DTAN2090RSG-RSG,2017-12-21,84
69232,DTAN2091GD-GD,2016-04-27,12
69233,DTAN2091GD-GD,2017-12-21,108
69234,DTAN2091RH-RH,2016-04-04,12
69235,DTAN2091RH-RH,2016-02-02,12
69236,DTAN2091RH-RH,2017-12-21,48
69237,DTAN2091RSG-RSG,2016-04-18,12
69238,DTAN2091RSG-RSG,2016-02-02,12
69239,DTAN2091RSG-RSG,2016-04-07,12
69240,DTAN2091RSG-RSG,2016-01-07,36
69241,DTAN2091RSG-RSG,2016-03-14,12
69242,DTAN2091RSG-RSG,2017-12-21,36
69243,DTAN2092GD-GD,2016-01-05,12
69244,DTAN2092GD-GD,2017-12-21,48
69245,DTAN2092RH-RH,2016-01-05,12
69246,DTAN2092RH-RH,2017-12-21,48
69247,DTAN2093GD-GD,2017-01-06,24
69248,DTAN2093GD-GD,2017-01-20,24
69249,DTAN2093RH-RH,2017-01-06,11
69250,DTAN2093RH-RH,2016-02-01,48
69251,DTAN2093RH-RH,2016-02-02,12
69252,DTAN2093RSG-RSG,2017-01-20,36
69253,DTAN2093RSG-RSG,2017-12-21,60
69254,DTAN2104GD-GD,2016-01-14,120
69255,DTAN2104GD-GD,2016-07-20,120
69256,DTAN2104SHINYGOLD,2016-12-01,120
69257,DTAN2104SHINYGOLD,2017-10-17,120
69258,DTAN2104SHINYSILVER,2016-12-01,120
69259,DTAN2105GD-GD,2016-01-14,120
69260,DTAN2105GD-GD,2016-07-20,120
69261,DTAN2105GD-GD,2016-11-01,120
69262,DTAN2105GD-GD,2018-05-03,120
69263,DTAN2108MG-MG,2016-01-14,120
69264,DTAN2108MG-MG,2016-07-20,120
69265,DTAN2108MG-MG,2016-11-01,120
69266,DTAN2108MG-MG,2016-12-01,120
69267,DTAN2108MG-MG,2017-05-05,120
69268,DTAN2108MG-MG,2017-10-17,120
69269,DTAN2108MG-MG,2018-05-03,120
69270,DTAN2116RSG-RSG,2016-03-11,12
69271,DTAN2116RSG-RSG,2016-04-19,12
69272,DTAN2116RSG-RSG,2016-03-07,60
69273,DTAN2116RSG-RSG,2016-04-15,24
69274,DTAN2116RSS-RSS,2016-03-11,12
69275,DTAN2116RSS-RSS,2016-03-07,47
69276,DTAN2118RSG-RSG,2016-01-05,36
69277,DTAN2118RSG-RSG,2016-03-07,60
69278,DTAN2118RSG-RSG,2016-04-15,12
69279,DTAN2118RSG-RSG,2016-02-05,12
69280,DTAN2118RSG-RSG,2017-12-21,12
69281,DTAN2118RSG-RSG,2016-02-02,36
69282,DTAN2120RSG-RSG,2016-05-06,48
69283,DTAN2120RSG-RSG,2016-05-05,12
69284,DTAN2120RSG-RSG,2016-06-16,12
69285,DTAN2120RSG-RSG,2016-04-19,24
69286,DTAN2120RSG-RSG,2017-12-21,24
69287,DTAN2120RSG-RSG,2016-02-02,36
69288,DTAN2120RSS-RSS,2016-05-06,24
69289,DTAN2120RSS-RSS,2016-05-05,12
69290,DTAN2120RSS-RSS,2016-05-19,12
69291,DTAN2120RSS-RSS,2016-04-19,12
69292,DTAN2120RSS-RSS,2016-04-19,24
69293,DTAN2120RSS-RSS,2017-12-21,36
69294,DTAN2120RSS-RSS,2016-02-02,36
69295,DTAN2174GD-BLUSH,2016-04-20,60
69296,DTAN2174GD-MT,2016-04-20,60
69297,,2017-01-30,12
69298,,2016-03-23,12
69299,,2017-12-21,84
69300,DTAN363G/TOPAZ,2016-06-28,24
69301,,2016-06-28,12
69302,DTAN567SV,2016-10-18,120
69303,DTAN574SV-MUL,2016-06-28,70
69304,DTAN575SV-MUL,2016-06-28,105
69305,DTAN607GD-JET,2016-03-16,120
69306,DTAN608JET,2017-10-13,24
69307,DTAN608JET,2016-11-16,12
69308,DTAN608JET,2016-03-28,96
69309,DTAN608JET,2016-11-16,12
69310,DTAN608JET,2016-11-16,12
69311,DTAN608N-BL,2018-01-30,84
69312,DTAN608N-BL,2016-03-28,96
69313,DTAN608N-GRN,2016-03-28,96
69314,DTAN608N-OR,2016-03-28,96
69315,DTAN608N-PK,2017-11-09,120
69316,DTAN608N-PK,2016-03-28,96
69317,DTAN608N-YEL,2016-03-28,96
69318,DTAN608SAP,2017-10-13,24
69319,DTAN608WHT,2016-11-16,12
69320,DTAN642HEM,2016-11-16,12
69321,DTAN642HEM,2016-11-16,12
69322,DTAN642HEM,2016-11-16,12
69323,DTAN642PH,2016-11-16,12
69324,DTAN642PH,2016-11-16,12
69325,DTAN642PH,2016-11-16,12
69326,DTAN642WHT,2016-11-16,12
69327,DTAN642WHT,2016-11-16,12
69328,DTAN670SV-RH,2016-03-16,96
69329,DTAN671GD-SV,2016-06-28,60
69330,DTAN674GD,2016-10-18,72
69331,DTAN675GD-CHO,2016-05-20,48
69332,DTAN675GD-SVGD,2016-05-20,24
69333,DTAN675SV-RHSVHEMHEM,2016-05-20,12
69334,DTAN691CHA,2016-12-08,36
69335,DTAN691CHA,2017-12-21,108
69336,DTAN691FU,2016-12-08,36
69337,DTAN691HEM,2016-12-08,48
69338,DTAN691PH,2016-12-08,36
69339,DTAN691PH,2017-12-21,120
69340,DTAN691SAP,2016-12-08,36
69341,DTAN691TQ,2016-12-08,36
69342,DTAN692HEM,2016-10-18,120
69343,DTAN692PH,2016-10-18,48
69344,DTAN692TQ,2016-10-18,48
69345,DTAN694CHA,2016-03-28,12
69346,DTAN694FU,2016-01-11,36
69347,DTAN694FU,2016-03-28,48
69348,DTAN694HEM,2016-01-11,36
69349,DTAN694PH,2016-03-28,23
69350,DTAN694SAP,2016-03-28,48
69351,DTAN694TQ,2016-03-28,22
69352,DTAN698CHA,2017-12-21,48
69353,DTAN698WHT,2017-12-21,48
69354,DTAN703GD-HEM,2017-12-21,96
69355,DTAN703GD-RH,2017-12-21,60
69356,DTAN704FU,2016-11-30,60
69357,DTAN704TQ,2016-11-30,24
69358,DTAN704WHT,2016-09-06,12
69359,DTAN707GD-A,2018-01-30,36
69360,DTAN707GD-A,2016-07-08,60
69361,DTAN707GD-A,2016-06-30,12
69362,DTAN707GD-A,2016-05-11,12
69363,DTAN707GD-B,2016-06-30,12
69364,DTAN707GD-C,2018-01-30,36
69365,DTAN707GD-C,2016-06-30,12
69366,DTAN707GD-C,2016-05-11,12
69367,DTAN707GD-D,2018-01-30,84
69368,DTAN707GD-D,2016-06-30,12
69369,DTAN707GD-E,2018-01-30,96
69370,DTAN707GD-E,2016-06-30,12
69371,DTAN707GD-F,2016-04-12,12
69372,DTAN707GD-H,2018-01-30,84
69373,DTAN707GD-H,2016-07-08,60
69374,DTAN707GD-J,2018-01-30,36
69375,DTAN707GD-K,2018-01-30,60
69376,DTAN707GD-K,2016-07-08,60
69377,DTAN707GD-K,2016-04-12,12
69378,DTAN707GD-K,2016-09-01,12
69379,DTAN707GD-L,2018-01-30,48
69380,DTAN707GD-M,2016-07-08,60
69381,DTAN707GD-M,2016-05-11,12
69382,DTAN707GD-N,2016-07-08,60
69383,DTAN707GD-N,2016-06-30,12
69384,DTAN707GD-P,2018-01-30,96
69385,DTAN707GD-P,2016-06-30,12
69386,DTAN707GD-P,2016-04-12,12
69387,DTAN707GD-R,2016-07-08,48
69388,DTAN707GD-S,2016-07-08,60
69389,DTAN707GD-S,2016-06-30,12
69390,DTAN707GD-S,2016-04-12,12
69391,DTAN707GD-S,2016-09-01,12
69392,DTAN707GD-T,2018-01-30,24
69393,DTAN707GD-T,2016-07-08,60
69394,DTAN707GD-T,2016-06-30,12
69395,DTAN707GD-T,2016-09-01,12
69396,DTAN707GD-U,2018-01-30,96
69397,DTAN707GD-W,2016-06-30,12
69398,DTAN707GD-Y,2016-07-08,60
69399,DTAN707SV-A,2018-01-30,60
69400,DTAN707SV-B,2016-06-30,12
69401,DTAN707SV-C,2018-01-30,60
69402,DTAN707SV-D,2018-01-30,48
69403,DTAN707SV-D,2016-06-30,12
69404,DTAN707SV-E,2018-01-30,120
69405,DTAN707SV-F,2018-01-30,120
69406,DTAN707SV-F,2016-06-30,12
69407,DTAN707SV-G,2018-01-30,120
69408,DTAN707SV-G,2016-06-30,12
69409,DTAN707SV-I,2018-01-30,72
69410,DTAN707SV-J,2018-01-30,72
69411,DTAN707SV-J,2016-06-30,12
69412,DTAN707SV-J,2016-09-01,12
69413,DTAN707SV-K,2018-01-30,48
69414,DTAN707SV-K,2016-06-30,12
69415,DTAN707SV-L,2018-01-30,84
69416,DTAN707SV-L,2016-06-30,12
69417,DTAN707SV-L,2016-09-01,12
69418,DTAN707SV-N,2016-06-30,12
69419,DTAN707SV-O,2018-01-30,60
69420,DTAN707SV-P,2018-01-30,120
69421,DTAN707SV-Q,2018-01-30,96
69422,DTAN707SV-R,2016-09-01,12
69423,DTAN707SV-S,2018-01-30,120
69424,DTAN707SV-S,2016-06-30,12
69425,DTAN707SV-T,2016-06-30,12
69426,DTAN707SV-U,2018-01-30,72
69427,DTAN707SV-X,2018-01-30,72
69428,DTAN707SV-Y,2018-01-30,72
69429,DTAN730GD-AMY,2017-12-21,108
69430,DTAN730GD-BL,2017-12-21,72
69431,DTAN741GD-GD,2016-06-28,48
69432,DTAN743GD,2016-05-20,72
69433,DTAN743GD,2016-06-28,9
69434,DTAN743SV,2016-05-20,72
69435,DTAN743SV,2016-06-28,22
69436,DTAN745GD-JET,2016-09-06,96
69437,DTAN766BL-YLW-BL,2016-10-18,36
69438,DTAN766CHA-PH-CHA,2016-10-18,108
69439,DTAN766CHA-PH-CHA,2016-03-28,48
69440,DTAN766CHA-PH-CHA,2016-09-06,60
69441,DTAN766CHA-TQ-CHA,2016-03-28,48
69442,DTAN766CHA-TQ-CHA,2016-09-06,12
69443,DTAN766COR-PH-COR,2016-03-28,48
69444,DTAN766CR-PH-CR,2016-10-18,36
69445,DTAN766GD-BLYEL,2016-03-28,48
69446,DTAN766GD-FUGRN,2016-03-28,48
69447,DTAN766GR-FU-GR,2016-10-18,36
69448,DTAN766GR-FU-GR,2016-09-06,12
69449,DTAN766PH-GD-PH,2016-03-28,48
69450,DTAN766TQ-COR-GD,2016-10-18,36
69451,DTAN766TQ-COR-GD,2016-03-28,48
69452,DTAN766TQ-COR-GD,2016-09-06,84
69453,DTAN790GD-BRN,2016-10-18,48
69454,DTAN790GD-TQ,2016-10-18,84
69455,DTAN790GD-WHT,2016-10-18,96
69456,DTAN803BRN,2017-12-21,36
69457,DTAN803GRN,2016-12-08,36
69458,DTAN803GRN,2017-12-21,60
69459,DTAN803OLV,2017-09-27,96
69460,DTAN803PUR,2016-12-08,36
69461,DTAN803RED,2016-12-08,36
69462,DTAN803RED,2017-12-21,48
69463,DTAN809GD-GD,2017-12-21,12
69464,DTAN809GD-GDSV,2017-09-27,108
69465,DTAN809RH-RH,2017-09-27,84
69466,DTAN809RH-RH,2016-05-20,72
69467,DTAN809RH-RH,2016-06-28,11
69468,DTAN809RH-RH,2017-12-21,48
69469,DTAN809RH-RH,2017-12-21,12
69470,DTAN821GD-RED,2016-05-27,72
69471,DTAN822GD-AMY,2016-05-27,60
69472,DTAN822RH-SV,2016-06-28,11
69473,DTAN825GD-GD,2016-10-18,84
69474,DTAN825GD-GD,2016-03-28,72
69475,DTAN825GD-TRI,2016-03-28,36
69476,DTAN825RH-RH,2016-10-18,96
69477,DTAN830GD-HEM,2016-09-06,12
69478,DTAN830GD-RED,2016-09-06,12
69479,DTAN841GD-MINT,2016-05-27,36
69480,DTAN841GD-TQ,2016-05-27,72
69481,DTAN841GD-YLW,2016-05-27,108
69482,DTAN841GD-YLW,2016-06-28,12
69483,DTAN842GD-AMY,2016-06-28,12
69484,DTAN843GD-RED,2016-05-27,59
69485,DTAN844GD-HEMJET,2016-01-14,24
69486,DTAN844GD-HEMJET,2016-06-28,48
69487,DTAN844GD-RED,2016-01-14,12
69488,DTAN844GD-RED,2017-09-27,96
69489,DTAN845GD-HEMJET,2017-05-08,36
69490,DTAN845GD-HEMJET,2016-09-06,84
69491,DTAN846GD-JET,2016-05-27,84
69492,DTAN846GD-JET,2016-09-06,12
69493,DTAN847GD-AMY,2016-05-27,96
69494,DTAN847GD-BL,2016-01-14,24
69495,DTAN847GD-TPZ,2016-06-28,12
69496,DTAN857GD-BRN,2016-05-27,95
69497,DTAN857GD-BRN,2016-06-28,12
69498,DTAN857GD-HEM,2016-05-27,60
69499,DTAN857GD-RED,2016-05-27,120
69500,DTAN860GD-JET,2016-06-28,117
69501,DTAN860GD-JET,2016-09-06,12
69502,DTAN892GD-AMY,2016-03-28,48
69503,DTAN892GD-BL,2016-03-28,48
69504,DTAN892GD-BL,2016-06-28,106
69505,DTAN892GD-GRN,2016-03-28,48
69506,DTAN892GD-GRN,2016-06-28,69
69507,DTAN892GD-JET,2016-03-28,48
69508,DTAN892GD-JET,2016-06-28,103
69509,DTAN892GD-RED,2016-03-28,48
69510,DTAN892GD-RED,2016-06-28,22
69511,DTAN898GD-BL,2016-10-18,84
69512,DTAN898GD-BL,2016-03-28,96
69513,DTAN898GD-BL,2017-12-21,60
69514,DTAN898GD-BRN,2016-10-18,72
69515,DTAN898GD-BRN,2016-03-28,96
69516,DTAN898GD-BRN,2017-12-21,108
69517,DTAN898GD-HEM,2016-03-28,48
69518,DTAN898GD-JET,2016-10-18,72
69519,DTAN898GD-JET,2016-03-28,96
69520,DTAN898GD-PUR,2016-03-28,96
69521,DTAN898GD-RED,2016-03-28,72
69522,DTAN902GD-AQ,2016-06-23,120
69523,DTAN902GD-CRY,2016-05-27,24
69524,DTAN902GD-PK,2016-06-23,120
69525,DTAN902GD-RED,2016-06-23,120
69526,DTAN902GD-TL,2016-06-23,120
69527,DTAN902GD-TL,2016-07-18,108
69528,DTAN902GD-YLW,2016-07-18,48
69529,DTAN920GD-PH,2018-01-30,48
69530,DTAN920GD-TQ,2016-05-11,12
69531,DTAN920GD-WH,2016-05-11,12
69532,DTAN921GD-BL,2016-05-11,12
69533,DTAN921GD-BL,2016-05-27,119
69534,DTAN921GD-BRN,2016-05-11,12
69535,DTAN921GD-PH,2016-05-11,24
69536,DTAN921GD-PH,2016-05-27,84
69537,DTAN939GD-GD,2016-06-28,108
69538,DTAN946GD-JET,2017-12-21,84
69539,DTAN946GD-PH,2017-12-21,108
69540,DTAN946GD-TQ,2017-12-21,60
69541,DTAN946GD-WHT,2017-12-21,60
69542,DTAN947GD-COR,2017-12-21,48
69543,DTAN947GD-GD,2017-12-21,24
69544,DTAN949GD-GD,2016-05-11,12
69545,DTAN950SV-SV,2016-05-11,12
69546,DTAN950SV-SV,2017-12-21,36
69547,DTAN956GD-GD,2016-10-18,120
69548,DTAN959SV-SV,2016-07-01,12
69549,DTAN960XGD-GD,2016-10-18,36
69550,DTAN961GD-GD,2016-10-18,72
69551,DTAN967GD-CHA,2016-12-08,36
69552,DTAN967GD-CHA,2017-12-21,72
69553,DTAN967GD-PK,2016-12-08,36
69554,DTAN967GD-PK,2017-12-21,48
69555,DTAN967GD-WHT,2017-12-21,108
69556,DTAN968GD-PK,2016-05-11,11
69557,DTAN968GD-PK,2016-06-28,12
69558,DTAN968GD-PK,2017-12-21,24
69559,DTAN969GD-CHA,2018-01-30,24
69560,DTAN969GD-CHA,2017-01-30,96
69561,DTAN969GD-JET,2017-01-30,60
69562,DTAN969GD-PK,2018-01-30,24
69563,DTAN971GD-CHA,2017-01-30,84
69564,DTAN971GD-COR,2017-12-21,36
69565,DTAN976GD-GD,2016-02-02,96
69566,DTAN976GD-GD,2017-12-21,60
69567,DTAN976GD-GDSV,2017-12-21,60
69568,DTAN976SV-SV,2016-02-02,96
69569,DTAN976SV-SV,2017-12-21,24
69570,DTAN977GD-GD,2017-12-21,96
69571,DTAN977SV-SV,2017-12-21,60
69572,DTAN978GD-COR,2016-03-23,120
69573,DTAN979GD-COR,2017-12-21,36
69574,DTAN979GD-WHT,2017-12-21,36
69575,DTAN981GD-COR,2016-03-23,24
69576,DTAN990GD-AQ,2016-06-28,80
69577,DTAN990GD-COR,2016-06-28,119
69578,DTAN995GD-GDSV,2016-06-28,12
69579,DTANE1008GD-GD,2016-10-18,72
69580,DTANE1008GD-GD,2016-12-08,36
69581,DTANE1008GD-GD,2017-11-09,48
69582,DTANE1008SV-SV,2017-11-09,36
69583,DTANE1009SV-SV,2018-01-30,96
69584,DTANE1009SV-SV,2018-01-30,96
69585,DTANE1054GD-COR,2018-01-30,60
69586,DTANE1054GD-COR,2016-12-08,36
69587,DTANE1054GD-JET,2016-12-08,36
69588,DTANE1054GD-PK,2018-01-30,108
69589,DTANE1054GD-TQ,2018-01-30,24
69590,DTANE1054GD-TQ,2016-12-08,36
69591,DTANE1054GD-WHT,2018-01-30,12
69592,,2016-11-30,84
69593,DTANE1226XGD-CHO,2016-11-30,12
69594,DTANE1226XGD-GD,2016-06-28,36
69595,DTANE1226XGD-GD,2016-11-30,12
69596,DTANE1226XRG-RG,2016-09-06,12
69597,DTANE1362SV-SV,2016-06-28,12
69598,DTANE1448SV-SV,2017-03-03,96
69599,DTANE1448SV-SV,2017-05-16,96
69600,DTANE1448SV-SV,2018-09-05,96
69601,,2016-06-28,76
69602,,2016-06-28,9
69603,,2016-06-28,48
69604,,2016-06-28,67
69605,,2017-12-21,120
69606,,2016-10-18,84
69607,DTANE1862RH-CLR,2016-05-11,36
69608,DTANE1862RH-CLR,2017-03-03,96
69609,DTANE1874GD-GD,2017-12-21,24
69610,DTANE1874SV-SV,2017-12-21,60
69611,,2016-06-28,70
69612,,2016-11-30,48
69613,DTANE2116RSS-RSS,2016-05-11,36
69614,DTANE2120RSS-RSS,2016-05-11,36
69615,DTANE2120RSS-RSS,2017-01-11,96
69616,,2016-06-28,48
69617,,2016-06-28,83
69618,,2016-11-30,48
69619,,2016-06-28,108
69620,DTANE262BG-BG,2016-06-28,12
69621,DTANE262BG-BG,2016-09-06,48
69622,DTANE262BS-BS,2016-07-01,12
69623,DTANE262BS-BS,2016-09-06,72
69624,DTANE262HEM-HEM,2016-07-01,12
69625,DTANE262HEM-HEM,2016-09-06,101
69626,,2016-06-28,12
69627,,2016-09-06,48
69628,,2016-06-28,12
69629,,2016-09-06,96
69630,,2016-06-28,72
69631,,2016-06-28,36
69632,DTANE293S/BKDIA,2016-07-01,12
69633,,2016-06-28,35
69634,DTANE301XGD-SV,2017-04-04,96
69635,DTANE301XGD-SV,2017-12-14,108
69636,DTANE301XGD-SV,2018-03-06,96
69637,DTANE301XGD-SV,2018-05-10,96
69638,DTANE301XGD-SV,2018-08-07,108
69639,,2016-06-28,83
69640,DTANE373GD-BN.G,2017-12-21,96
69641,DTANE416XGD-GD,2016-06-28,113
69642,DTANE416XGD-GDSV,2016-06-28,22
69643,DTANE416XGD-GDSVRGRG,2016-06-28,107
69644,,2017-12-21,12
69645,,2017-12-21,48
69646,,2016-12-08,36
69647,DTANE429GD-JET,2016-10-18,84
69648,DTANE524GD-TQ,2016-06-28,59
69649,DTANE525GD-COR,2016-06-28,70
69650,DTANE530SV-PK,2016-03-23,82
69651,DTANE531BG,2016-10-18,120
69652,DTANE531BS,2016-10-18,36
69653,DTANE532RG,2016-06-28,80
69654,DTANE536SV-SV,2016-06-28,71
69655,DTANE552SV,2016-06-28,12
69656,DTANE559GD-GRN,2016-03-16,120
69657,DTANE566GD-GD,2016-06-28,92
69658,DTANE566SV-SV,2016-06-28,58
69659,DTANE568CHO,2016-07-01,12
69660,DTANE584SV-GDHEM,2016-09-06,12
69661,DTANE632SV,2017-10-13,12
69662,DTANE636RH-SV,2016-03-16,84
69663,DTANE640GD-SV,2016-06-28,12
69664,DTANE640SV,2016-07-01,12
69665,DTANE643GD,2016-06-28,18
69666,DTANE648SV,2016-06-28,12
69667,DTANE654GD-SV,2016-03-28,72
69668,DTANE654GD-SV,2016-09-06,36
69669,DTANE655GD,2017-10-13,120
69670,DTANE655GD,2017-01-24,36
69671,DTANE655GD,2016-03-28,96
69672,DTANE655GD,2016-06-28,12
69673,DTANE655GD-SV,2016-03-28,96
69674,DTANE656GD,2017-12-21,36
69675,DTANE656GD-GDSV,2018-01-30,120
69676,DTANE656GD-SV,2018-01-30,35
69677,DTANE656GD-SV,2017-12-21,120
69678,DTANE656GD-SV,2017-12-21,120
69679,DTANE657GD-SV,2016-10-18,36
69680,DTANE657GD-SV,2017-12-21,108
69681,DTANE657SV,2016-10-18,72
69682,DTANE657SV,2017-12-21,36
69683,DTANE660GD-BRG,2016-09-06,12
69684,DTANE664GD,2016-09-06,12
69685,DTANE664GD-BRG,2016-06-28,96
69686,DTANE665GD,2016-06-28,48
69687,DTANE665GD,2017-12-21,108
69688,DTANE666GD,2016-09-06,12
69689,DTANE667WG,2017-12-21,84
69690,DTANE667WG-WGWS,2017-12-21,108
69691,DTANE681WS-WGWS,2018-01-26,12
69692,DTANE685RH-SV,2018-01-30,107
69693,DTANE688RH-WGWS,2016-05-20,72
69694,DTANE688WG,2018-01-30,72
69695,DTANE688WG,2016-05-20,72
69696,DTANE688WG-BG,2016-05-20,72
69697,DTANE688WG-BG,2016-06-28,12
69698,DTANE690GD-PUR,2016-05-20,35
69699,DTANE690GD-TQ,2016-05-20,36
69700,DTANE700GD-COR,2016-10-18,60
69701,DTANE700GD-COR,2016-12-08,36
69702,DTANE700GD-JET,2016-10-18,120
69703,DTANE700GD-TQ,2016-10-18,120
69704,DTANE700GD-YLW,2016-10-18,60
69705,DTANE701GD,2016-11-30,84
69706,DTANE701GD-SV,2016-11-30,36
69707,DTANE701SV,2016-11-30,36
69708,DTANE702GD-CHO,2016-11-30,24
69709,DTANE708GD-COR,2016-03-28,72
69710,DTANE708GD-COR,2017-12-21,24
69711,DTANE708GD-JET,2017-12-21,84
69712,DTANE708GD-TQ,2016-03-28,72
69713,DTANE708GD-TQ,2017-12-21,60
69714,DTANE728GD-TQ,2016-05-20,72
69715,DTANE728GD-TQ,2016-09-06,42
69716,DTANE728GD-WHT,2016-05-20,72
69717,DTANE728GD-WHT,2016-09-06,24
69718,DTANE737GD-CHO,2016-05-20,48
69719,DTANE738GD-GD,2016-09-14,12
69720,DTANE738GD-GD,2016-10-18,96
69721,DTANE738GD-GD,2016-05-20,72
69722,DTANE738GD-TRI,2016-05-20,72
69723,DTANE738SV-SV,2016-05-20,47
69724,DTANE745GD-COR,2017-12-21,108
69725,DTANE745GD-JET,2017-12-21,36
69726,DTANE745GD-TQ,2017-12-21,120
69727,DTANE745GD-WHT,2017-12-21,120
69728,DTANE746GD-GD,2016-06-28,11
69729,DTANE748GD-TRI,2017-12-21,120
69730,DTANE748RH-SV,2017-12-21,108
69731,DTANE749GD-GDSV,2016-04-05,12
69732,DTANE749RH-SV,2016-10-18,36
69733,DTANE749RH-SV,2016-04-05,12
69734,DTANE752GD-GD,2016-05-20,23
69735,DTANE752GD-TRI,2016-05-20,47
69736,DTANE752SV-SV,2016-07-25,48
69737,DTANE752SV-SV,2018-01-30,24
69738,DTANE752SV-SV,2016-05-20,72
69739,DTANE753GD-TRI,2018-01-30,12
69740,DTANE754GD,2016-10-18,36
69741,DTANE755AG,2017-12-21,48
69742,DTANE755AS,2018-01-30,12
69743,DTANE755AS,2017-12-21,48
69744,DTANE757AG,2017-12-21,24
69745,DTANE757AS,2017-12-21,60
69746,DTANE768GD-GDSV,2017-12-21,48
69747,DTANE770GD-GD,2018-01-30,12
69748,DTANE770GD-GD,2016-10-18,84
69749,DTANE777GD-GD,2016-10-18,36
69750,DTANE778GD-GD,2017-12-21,12
69751,DTANE778GD-TRI,2018-01-30,12
69752,DTANE778SV-SV,2018-01-30,12
69753,DTANE778SV-SV,2016-07-01,11
69754,DTANE778SV-SV,2016-03-16,47
69755,DTANE783GD,2016-05-20,11
69756,DTANE783RH,2016-05-20,47
69757,DTANE783WG-WGWS,2016-05-20,72
69758,DTANE785GD-GD,2016-10-18,12
69759,DTANE785GD-TRI,2016-07-01,12
69760,DTANE785SV-SV,2016-10-18,84
69761,DTANE786SV-RHSV,2016-01-28,12
69762,DTANE791GD-BRN,2016-05-20,11
69763,DTANE791GD-FU,2016-05-20,72
69764,DTANE791GD-FU,2016-06-28,47
69765,DTANE794RH-ASA.RH,2016-05-20,72
69766,DTANE794WG-AG,2016-05-20,72
69767,DTANE794WG-AG,2016-05-27,107
69768,DTANE795SV,2017-12-21,120
69769,DTANE817GD-BRN,2016-12-08,36
69770,DTANE817GD-FU,2017-12-21,84
69771,DTANE817GD-JET,2016-12-08,36
69772,DTANE817GD-JET,2016-06-28,120
69773,DTANE817GD-JET,2017-12-21,36
69774,DTANE817GD-TQ,2016-12-08,36
69775,,2018-01-30,12
69776,DTANE827GD-GDSV,2017-12-21,48
69777,DTANE827GD-TRI,2016-10-18,108
69778,DTANE827GD-TRI,2016-12-08,36
